Cortinarius balteatoalbus,Pallid Webcap,,,,,
Cortinarius balteatocumatilis,Undulating Webcap,,,,,
Cortinarius barbatus,Snowy Webcap,,,,,
Cortinarius basililaceus,Lilacfooted Webcap,,,,,
Cortinarius basiroseus,Rosefooted Webcap,,,,,
Cortinarius bataillei,Firefoot Webcap,,,,,
Cortinarius bergeronii,Chalky Webcap,,,,,
Cortinarius betulinus,Birchwood Webcap,,,,,
Cortinarius bibulus,Swampling Webcap,,,,,
Cortinarius biformis,Doubled Webcap,,,,,
Cortinarius bivelus,Woollyfoot Webcap ,,,,,
Cortinarius bolaris,Dappled Webcap,,,,,
Cortinarius boreicyanites,Northern Blue Webcap,,,,,
Cortinarius bovinus,Bovine Webcap,,,,,
Cortinarius brunneiaurantius,Goldenbrown Webcap,,,,,
Cortinarius brunneus,Brown Webcap,,,,,
Cortinarius bulbosus,Bulbous Webcap,,,,,
Cortinarius bulliardii,Hotfoot Webcap,,,,,
Cortinarius caerulescens,Mealy Bigfoot Webcap,,,,,
Cortinarius caesiocanescens,Grey Webcap,,,,,
Cortinarius caesiocinctus,Bluegirdled Webcap,,,,,
Cortinarius caesiostramineus,Straw Webcap,,,,,
Cortinarius cagei,Bicoloured Webcap,,,,,
Cortinarius caledoniensis,Caledonian Webcap C392,,,,,
Cortinarius caligatus,Lilacgilled Webcap,,,,,
Cortinarius callisteus,Tawny Webcap,,,,,
Cortinarius calochrous,Beautiful Webcap,,,,,
Cortinarius camphoratus,Goatcheese Webcap,,,,,
Cortinarius caninus,Canine Webcap,,,,,
Cortinarius caperatus,The Gypsy,,,,,
Cortinarius caroviolaceus,Mealy Webcap,,,,,
Cortinarius casimiri,Umbonate Webcap,,,,,
Cortinarius castaneolens,Chestnut Webcap,,,,,
Cortinarius catharinae,Charming Webcap,,,,,
Cortinarius cedretorum,Cedar Webcap,,,,,
Cortinarius cephalixus,Blanched Webcap,,,,,
Cortinarius chrysomallus,Goldenhaired Webcap,,,,,
Cortinarius cinereobrunneolus,Veiled Webcap,,,,,
Cortinarius cinnabarinus,Cinnabar Webcap,,,,,
Cortinarius cinnamomeoluteus,Ochre Webcap,,,,,
Cortinarius cinnamomeus,Cinnamon Webcap,,,,,
Cortinarius cinnamoviolaceus,Belted Webcap,,,,,
Cortinarius circinans,Rounded Webcap,,,,,
Cortinarius cisticola,Rockrose Webcap,,,,,
Cortinarius citrinus,Citrine Webcap,,,,,
Cortinarius claricolor,Bright Webcap,,,,,
Cortinarius claroplaniusculus,Brightling Webcap,,,,,
Cortinarius coerulescentium,Rubbery Webcap,,,,,
Cortinarius coleoptera,Beetle Webcap,,,,,
Cortinarius collinitus,Blue Girdled Webcap,,,,,
Cortinarius collocandoides,Opalescent Webcap,,,,,
Cortinarius collossipes,Bigfoot Webcap,,,,,
Cortinarius comptulus,Ornamented Webcap,,,,,
Cortinarius confirmatus,Confirmed Webcap,,,,,
Cortinarius corrosus,Spruce Bigfoot Webcap,,,,,
Cortinarius cotoneus,Buckskin Webcap,,,,,
Cortinarius crassus,Stout Webcap,,,,,
Cortinarius croceocaeruleus,Handsome Webcap,,,,,
Cortinarius croceus,Saffron Webcap,,,,,
Cortinarius cumatilis,Wavy Webcap,,,,,
Cortinarius cyanites,Blushing Webcap,,,,,
Cortinarius cyanopus,Bluefoot Webcap,,,,,
Cortinarius damascenus,Clustered Webcap,,,,,
Cortinarius danicus,Rimed Webcap,,,,,
Cortinarius daulnoyae,Strapping Webcap,,,,,
Cortinarius decipiens,Sepia Webcap,,,,,
Cortinarius delibutus,Yellow Webcap,,,,,
Cortinarius depressus,Pimpled Webcap,,,,,
Cortinarius diabolicoides,Devilish Webcap,,,,,
Cortinarius diasemospermus,Lemonbalm Webcap,,,,,
Cortinarius dibaphus,Doubledyed Webcap,,,,,
Cortinarius dionysae,Millers Webcap,,,,,
Cortinarius diosmus,Clay Webcap,,,,,
Cortinarius disjungendus,Inrolled Webcap,,,,,
Cortinarius dolobratus,Cedarwood Webcap,,,,,
Cortinarius durus,Hard Webcap,,,,,
Cortinarius elatior,Tall Webcap,,,,,
Cortinarius elegantior,Elegant Webcap,,,,,
Cortinarius elegantissimus,Dapper Webcap,,,,,
Cortinarius emollitus,Biting Webcap,,,,,
Cortinarius emunctus,Viscid Webcap,,,,,
Cortinarius epipurrus,Delightful Webcap,,,,,
Cortinarius epsomiensis,Broadspored Webcap,,,,,
Cortinarius erubescens,Reddening Webcap,,,,,
Cortinarius erythrinus,Reddish Webcap,,,,,
Cortinarius evernius,Silky Webcap,,,,,
Cortinarius fagetorum,Beech Webcap,,,,,
Cortinarius ferrusinus,Ferrous Webcap,,,,,
Cortinarius fervidus,DyerS Webcap,,,,,
Cortinarius flexipes var flabellus,Pelargonium Webcap,,,,,
Cortinarius flexipes var flexipes,Pine Pelargonium Webcap,,,,,
Cortinarius fragantior,Fragrant Webcap,,,,,
Cortinarius fulvaureus,Tacked Webcap,,,,,
Cortinarius fulvescens,Pinkveiled Webcap,,,,,
Cortinarius fulvochraceus var cyanophyllus,Bluegilled Webcap,,,,,
Cortinarius fulvosquamosus,Sand Webcap,,,,,
Cortinarius furfuraceus,Scurfy Webcap,,,,,
Cortinarius fusisporus,Spindle Webcap,,,,,
Cortinarius gausapatus,Mantled Webcap,,,,,
Cortinarius gentilis,Conifer Webcap,,,,,
Cortinarius geraniolens,Geranium Webcap,,,,,
Cortinarius glandicolor,Acorn Webcap,,,,,
Cortinarius glaucopus,Greenfoot Webcap,,,,,
Cortinarius helobius,Wetland Webcap,,,,,
Cortinarius helvelloides,Swamp Webcap,,,,,
Cortinarius hemitrichus,Frosty Webcap,,,,,
Cortinarius herpeticus,Creeping Webcap,,,,,
Cortinarius heterosporus,Boletoid Webcap,,,,,
Cortinarius hillieri,Hornbeam Webcap,,,,,
Cortinarius hinnuleus,Earthy Webcap,,,,,
Cortinarius hinnuloides,Russet Webcap,,,,,
Cortinarius hoeftii,Iodoform Webcap,,,,,
Cortinarius humicola,Golden Webcap,,,,,
Cortinarius humolens,Humus Webcap,,,,,
Cortinarius huronensis,Sphagnum Webcap,,,,,
Cortinarius illibatus,Unimpaired Webcap,,,,,
Cortinarius illuminus,Dull Webcap,,,,,
Cortinarius imbutus,Saturated Webcap,,,,,
Cortinarius incisior,Sliced Webcap,,,,,
Cortinarius incisus,Incised Webcap,,,,,
Cortinarius inconspicuus,Modest Webcap,,,,,
Cortinarius infractus,Bitter Webcap,,,,,
Cortinarius inolens,Pine Webcap,,,,,
Cortinarius integerrimus,Purple Stocking Webcap,,,,,
Cortinarius ionophyllus,Violetgilled Webcap,,,,,
Cortinarius junghuhnii,Sterileedged Webcap,,,,,
Cortinarius lacustris,Lakeside Webcap,,,,,
Cortinarius laniger,Woolly Webcap,,,,,
Cortinarius largus,Big Bellied Webcap,,,,,
Cortinarius leiocastaneus,Honeybrown Webcap,,,,,
Cortinarius lepidopus,Flocked Webcap,,,,,
Cortinarius lepistoides,Malty Webcap,,,,,
Cortinarius leucoluteolus,Jaundiced Webcap,,,,,
Cortinarius lilacinovelatus,Lilacveiled Webcap,,,,,
Cortinarius limonius,Sunset Webcap,,,,,
Cortinarius livido ochraceus,Wrinkled Webcap,,,,,
Cortinarius livor,Bruised Webcap,,,,,
Cortinarius lucorum,Aspen Webcap,,,,,
Cortinarius luhmanii,Patched Webcap,,,,,
Cortinarius luridus,Lurid Webcap,,,,,
Cortinarius macropodius,Yeti Webcap,,,,,
Cortinarius magicus,Magical Webcap,,,,,
Cortinarius mairei,Alluring Webcap,,,,,
Cortinarius malachius,Mallow Webcap,,,,,
Cortinarius malicorius,Gilded Webcap,,,,,
Cortinarius marjoranae,Marjoram Webcap ,,,,,
Cortinarius megacystidiosus,Bigcelled Webcap,,,,,
Cortinarius microspermus,Smallspored Webcap,,,,,
Cortinarius moenne loccozii,Booted Webcap,,,,,
Cortinarius mucifluoides,Sticky Webcap,,,,,
Cortinarius mucifluus,Slimy Webcap,,,,,
Cortinarius mucosus,Orange Webcap,,,,,
Cortinarius multiformium,Fibrillose Webcap,,,,,
Cortinarius mussivus,Stinking Webcap,,,,,
Cortinarius myxo anomalus,Uneven Webcap,,,,,
Cortinarius nanceiensis,Bilious Webcap,,,,,
Cortinarius nigromammosus,Blackbreasted Webcap,,,,,
Cortinarius nolaneiformis,Campanulate Webcap,,,,,
Cortinarius norvegicus,Northern Webcap,,,,,
Cortinarius nothosaniosus,Villainous Webcap,,,,,
Cortinarius obtusorum,Obtuse Webcap,,,,,
Cortinarius obtusus,Blunt Webcap,,,,,
Cortinarius ochroleucus,Cream Webcap,,,,,
Cortinarius odorifera,Aniseed Webcap,,,,,
Cortinarius olearioides,Saffron Stainer,,,,,
Cortinarius olidus,Musty Webcap,,,,,
Cortinarius olivaceofuscus,Olivaceous Webcap,,,,,
Cortinarius ominosus ,Portentous Webcap,,,,,
Cortinarius orellanus,FoolS Webcap,,,,,
Cortinarius osmophorus,Sweet Webcap,,,,,
Cortinarius paragaudis,Embroidered Webcap,,,,,
Cortinarius parvannulatus,Ringed Webcap,,,,,
Cortinarius pearsonii,Heath Webcap,,,,,
Cortinarius pertristis,Montane Webcap,,,,,
Cortinarius phaeophyllus,Darkgilled Webcap,,,,,
Cortinarius phaeopygmaeus,Tiny Webcap,,,,,
Cortinarius pholideus,Scaly Webcap,,,,,
Cortinarius platypus,Flatfooted Webcap,,,,,
Cortinarius pluvius,Edged Webcap,,,,,
Cortinarius poecilopus,Spotted Webcap,,,,,
Cortinarius poppyzon,Domed Webcap,,,,,
Cortinarius porphyropus,Purplefoot Webcap,,,,,
Cortinarius praestans,Goliath Webcap,,,,,
Cortinarius praestigiosus,Tricky Webcap,,,,,
Cortinarius pratensis,Meadow Webcap,,,,,
Cortinarius psammocephalus,Sandy Webcap,,,,,
Cortinarius pseudocandelaris,Ghostlight Webcap,,,,,
Cortinarius pseudofallax,Deceiving Webcap,,,,,
Cortinarius punctatiformis,Speckled Webcap,,,,,
Cortinarius puniceus,Crimson Webcap,,,,,
Cortinarius purpurascens,Bruising Webcap,,,,,
Cortinarius purpureus,Imperial Webcap,,,,,
Cortinarius quarciticus,Quartzy Webcap,,,,,
Cortinarius quercoconicus,Conical Webcap,,,,,
Cortinarius rapaceus,Turnip Webcap,,,,,
Cortinarius raphanoides,Radishy Webcap,,,,,
Cortinarius rheubarbarinus,Rhubarb Webcap,,,,,
Cortinarius rickenianus,Nymphs Webcap,,,,,
Cortinarius riederi,Leonine Webcap,,,,,
Cortinarius rigens,Rigid Webcap,,,,,
Cortinarius rubellus,Deadly Webcap,,,,,
Cortinarius rubicundulus,Ruddy Webcap,,,,,
Cortinarius rubricosus,Roughened Webcap,,,,,
Cortinarius rufo olivaceus,Mottled Webcap,,,,,
Cortinarius rufostriatus,Russet Lined Webcap,,,,,
Cortinarius saginus,Cloaked Webcap,,,,,
Cortinarius salor,Flamboyant Webcap,,,,,
Cortinarius sanguineus,Bloodred Webcap,,,,,
Cortinarius saniosus,Golden Banded Webcap,,,,,
Cortinarius saporatus,Stately Webcap,,,,,
Cortinarius saturninus,Trooping Webcap,,,,,
Cortinarius scandens,Climbing Webcap,,,,,
Cortinarius scaurus,Green Webcap,,,,,
Cortinarius scotoides,Alban Webcap,,,,,
Cortinarius semisanguineus,Surprise Webcap,,,,,
Cortinarius septentrionalis,Boreal Webcap,,,,,
Cortinarius simulatus,Copycat Webcap,,,,,
Cortinarius sobrius,Sober Webcap,,,,,
Cortinarius sodagnitus,Bitter Bigfoot Webcap,,,,,
Cortinarius sommerfeltii,Concentric Webcap,,,,,
Cortinarius spadicellus,Date Webcap,,,,,
Cortinarius sphagnicola,Bog Webcap,,,,,
Cortinarius spilomeus,Freckled Webcap,,,,,
Cortinarius spisnii,Bland Webcap,,,,,
Cortinarius splendens,Splendid Webcap,,,,,
Cortinarius splendificus,Splendi B329Ferous Webcap,,,,,
Cortinarius squamosocephalus,Cracking Webcap,,,,,
Cortinarius suaveolens,Perfumed Webcap,,,,,
Cortinarius subbalaustinus,Burnt Orange Webcap,,,,,
Cortinarius subcoronatus,Regent Webcap,,,,,
Cortinarius suberi,Smoky Webcap,,,,,
Cortinarius subtortus,Incense Webcap,,,,,
Cortinarius subtorvus,Sheathed Webcap,,,,,
Cortinarius suillus,Piggy Webcap,,,,,
Cortinarius tabacinus,Tobacco Webcap,,,,,
Cortinarius tabularis,Wan Webcap,,,,,
Cortinarius talus,Honey Webcap,,,,,
Cortinarius terpsichores,Dancing B535 Webcap,,,,,
Cortinarius testaceoviolascens,Brickred Webcap,,,,,
Cortinarius tofaceus,Stonelike Webcap,,,,,
Cortinarius tortuosus,Twisted Webcap,,,,,
Cortinarius torvoides,Feral Webcap,,,,,
Cortinarius torvus,Stocking Webcap,,,,,
Cortinarius traganus,Gassy Webcap,,,,,
Cortinarius triformis,Tricoloured Webcap,,,,,
Cortinarius triumphans,Birch Webcap,,,,,
Cortinarius trivialis,Girdled Webcap,,,,,
Cortinarius tubarius,Mire Webcap,,,,,
Cortinarius turgidus,Swollen Webcap,,,,,
Cortinarius uliginosus,Marsh Webcap,,,,,
Cortinarius ultrodistortus,Almondspored Webcap,,,,,
Cortinarius umbrinolens,Umber Webcap,,,,,
Cortinarius urbicus,Urban Webcap,,,,,
Cortinarius valgus,Bowed Webcap,,,,,
Cortinarius variegatus,Variegated Webcap,,,,,
Cortinarius variicolor,Contrary Webcap,,,,,
Cortinarius variiformis,Varied Webcap,,,,,
Cortinarius velenovskyanus,Resinous Webcap,,,,,
Cortinarius venetus,Fluorescent Webcap,,,,,
Cortinarius venustus,Charming Webcap,,,,,
Cortinarius vernus,Spring Webcap,,,,,
Cortinarius vesterholtii,Vibrant Webcap,,,,,
Cortinarius vibratilis,Quivering Webcap,,,,,
Cortinarius violaceofuscus,Dark Violet Webcap,,,,,
Cortinarius violaceonitens,Lustrous Webcap,,,,,
Cortinarius violaceovelatus,Violet Veiled Webcap,,,,,
Cortinarius violaceus,Violet Webcap,,,,,
Cortinarius violilamellatus,Aromatic Webcap,,,,,
Cortinarius vulpinus,Foxy Webcap,,,,,
Cortinarius xanthochlorus,Sooty Webcap,,,,,
Cortinarius xantho ochraceus,Yellowochre Webcap,,,,,
Cortinarius xanthophyllus,Yellow Gilled Webcap,,,,,
Cortinarius zosteroides,Shingles Webcap,,,,,
Corydalis capnoides,Beaked Corydalis,,,,,
Corydalis cava,Hollowroot ,,,,,
Corydalis cheilanthifolia,Fern leaved Corydalis,,,,,
Corydalis ophiocarpa,,,,,,
Corydalis sempervirens,Harlequin Corydalis,,,,,
Corydalis solida,Bird in a bush ,,,,,
Corylus avellana,Hazel ,,,,,
Corylus avellana x maxima,,,,,,
Corylus colurna,Turkish Hazel,,,,,
Corylus maxima,Filbert ,,,,,
Corynephorus canescens,Grey Hair grass,,,,,
Coscinodon cribrosus,Sieve tooth Moss,,,,,
Cosmoderus maculatus,Prickly Bush Cricket ,,,,,
Cosmos bipinnatus,Mexican Aster,,,,,
Cotinus coggygria,Smoke tree ,,,,,
Cotoneaster acuminatus,,,,,,
Cotoneaster adpressus,Creeping Cotoneaster,,,,,
Cotoneaster affinis,Purpleberry Cotoneaster,,,,,
Cotoneaster amoenus,Beautiful Cotoneaster,,,,,
Cotoneaster apiculatus,Apiculate Cotoneaster,,,,,
Cotoneaster ascendens,Ascending Cotoneaster,,,,,
Cotoneaster astrophoros,Starry Cotoneaster,,,,,
Cotoneaster atropurpureus,Purple flowered Cotoneaster,,,,,
Cotoneaster bacillaris,Open fruited Cotoneaster,,,,,
Cotoneaster boisianus,Boiss Cotoneaster,,,,,
Cotoneaster bradyi,Bradys Cotoneaster,,,,,
Cotoneaster bullatus,Hollyberry Cotoneaster,,,,,
Cotoneaster buxifolius,Box leaved Cotoneaster,,,,,
Cotoneaster calocarpus,Sikang Cotoneaster,,,,,
Cotoneaster cambricus,Wild Cotoneaster,,,,,
Cotoneaster cashmiriensis,Kashmir Cotoneaster,,,,,
Cotoneaster cinerascens,,,,,,
Cotoneaster cochleatus,Yunnan Cotoneaster,,,,,
Cotoneaster congestus,Congested Cotoneaster,,,,,
Cotoneaster conspicuus,Tibetan Cotoneaster,,,,,
Cotoneaster cooperi,Coopers Cotoneaster,,,,,
Cotoneaster dammeri,Bearberry Cotoneaster,,,,,
Cotoneaster dammeri x conspicuus  C x suecicus,Swedish Cotoneaster,,,,,
Cotoneaster dielsianus,Diels Cotoneaster,,,,,
Cotoneaster divaricatus,Spreading Cotoneaster,,,,,
Cotoneaster ellipticus,Lindleys Cotoneaster,,,,,
Cotoneaster fangianus,Fangs Cotoneaster,,,,,
Cotoneaster foveolatus,,,,,,
Cotoneaster franchetii,Franchets Cotoneaster,,,,,
Cotoneaster frigidus,Tree Cotoneaster,,,,,
Cotoneaster frigidus x salicifolius  C x watereri,Waterers Cotoneaster,,,,,
Cotoneaster glabratus,Glabrous Cotoneaster,,,,,
Cotoneaster glaucophyllus,Glaucous Cotoneaster,,,,,
Cotoneaster henryanus,Henrys Cotoneaster,,,,,
Cotoneaster hissaricus,Circular leaved Cotoneaster,,,,,
Cotoneaster hjelmqvistii,Hjelmqvists Cotoneaster,,,,,
Cotoneaster hodjingensis,Earthquake Cotoneaster,,,,,
Cotoneaster horizontalis,Wall Cotoneaster,,,,,
Cotoneaster hsingshangensis,Hsing Shan Cotoneaster,,,,,
Cotoneaster hummelii,Hummels Cotoneaster,,,,,
Cotoneaster hupehensis,,,,,,
Cotoneaster hurusawaianus,Hurusawas Cotoneaster,,,,,
Cotoneaster hylmoei,Hylmös Cotoneaster,,,,,
Cotoneaster ignescens,Firebird Cotoneaster,,,,,
Cotoneaster ignotus,Black grape Cotoneaster,,,,,
Cotoneaster induratus,Hardy Cotoneaster,,,,,
Cotoneaster insculptus,Engraved Cotoneaster,,,,,
Cotoneaster integrifolius,Entire leaved Cotoneaster,,,,,
Cotoneaster lacteus,Late Cotoneaster,,,,,
Cotoneaster laetevirens,Ampfield Cotoneaster,,,,,
Cotoneaster lidjiangensis,Lidjiang Cotoneaster,,,,,
Cotoneaster lucidus,Shiny Cotoneaster,,,,,
Cotoneaster mairei,Maires Cotoneaster,,,,,
Cotoneaster marginatus,Fringed Cotoneaster,,,,,
Cotoneaster microphyllus,Small leaved Cotoneaster,,,,,
Cotoneaster monopyrenus,One stoned Cotoneaster,,,,,
Cotoneaster moupinensis,Moupin Cotoneaster,,,,,
Cotoneaster mucronatus,Mucronate Cotoneaster,,,,,
Cotoneaster nanshan,Dwarf Cotoneaster,,,,,
Cotoneaster newryensis,,,,,,
Cotoneaster nitens,Few flowered Cotoneaster,,,,,
Cotoneaster nitidus,Distichous Cotoneaster,,,,,
Cotoneaster obscurus,Obscure Cotoneaster,,,,,
Cotoneaster obtusus,Dartford Cotoneaster,,,,,
Cotoneaster pannosus,Silverleaf Cotoneaster,,,,,
Cotoneaster perpusillus,Slender Cotoneaster,,,,,
Cotoneaster prostratus,Procumbent Cotoneaster,,,,,
Cotoneaster pseudoambiguus,Kangting Cotoneaster,,,,,
Cotoneaster radicans,Rooting Cotoneaster,,,,,
Cotoneaster rehderi,Bullate Cotoneaster,,,,,
Cotoneaster rotundifolius,Round leaved Cotoneaster,,,,,
Cotoneaster salicifolius,Willow leaved Cotoneaster,,,,,
Cotoneaster salicifolius x dammeri  C Hybridus Pendulus,Weeping Cotoneaster,,,,,
Cotoneaster sanguineus,,,,,,
Cotoneaster serotinus,Yuletide Cotoneaster,,,,,
Cotoneaster shannanensis,Shannan Cotoneaster,,,,,
Cotoneaster sherriffii,Sherriffs Cotoneaster,,,,,
Cotoneaster silvestrei,,,,,,
Cotoneaster simonsii,Himalayan Cotoneaster,,,,,
Cotoneaster splendens,Showy Cotoneaster,,,,,
Cotoneaster sternianus,Sterns Cotoneaster,,,,,
Cotoneaster tengyuehensis,Tengyueh Cotoneaster,,,,,
Cotoneaster thymifolius,Thyme leaved Cotoneaster,,,,,
Cotoneaster tomentellus,Short felted Cotoneaster,,,,,
Cotoneaster transens,Godalming Cotoneaster,,,,,
Cotoneaster turbinatus,,,,,,
Cotoneaster veitchii,Many flowered Cotoneaster,,,,,
Cotoneaster vestitus,,,,,,
Cotoneaster villosulus,Lleyn Cotoneaster,,,,,
Cotoneaster vilmorinianus,Vilmorins Cotoneaster,,,,,
Cotoneaster wardii,Wards Cotoneaster,,,,,
Cotoneaster zabelii,Cherryred Cotoneaster,,,,,
Cotula anthemoides,,,,,,
Cotula australis,Annual Buttonweed,,,,,
Cotula bipinnata,Ferny Buttonweed,,,,,
Cotula coronopifolia,Buttonweed ,,,,,
Cotula dioica,Hairless Leptinella,,,,,
Cotula filifolia,,,,,,
Cotula macroglossa,,,,,,
Cotula pusilla,,,,,,
Cotula sororia,,,,,,
Cotula squalida,Leptinella ,,,,,
Cotula turbinata,,,,,,
Cotula villosa,,,,,,
Cotula zeyheri,,,,,,
Cotylidia pannosa,Woolly Rosette,,,,,
Cotylidia undulata,Stalked Rosette,,,,,
Cousinia tenella,,,,,,
Crambe cordifolia,Greater Sea kale,,,,,
Crambe maritima,Sea kale ,,,,,
Crambe orientalis,Oriental Sea kale,,,,,
Crassocephalum sarcobasis,,,,,,
Crassula alata,,,,,,
Crassula alata subsp pharnaceoides,,,,,,
Crassula aquatica,Pigmyweed ,,,,,
Crassula campestris,,,,,,
Crassula colorata,Dense Pigmyweed,,,,,
Crassula decumbens,Scilly Pigmyweed,,,,,
Crassula helmsii,New Zealand Pigmyweed,,,,,
Crassula intricata,,,,,,
Crassula natans,,,,,,
Crassula peduncularis,Purple Pigmyweed,,,,,
Crassula pubescens,Jersey Pigmyweed,,,,,
Crassula pubescens subsp radicans,,,,,,
Crassula sarmentosa,Jade tree ,,,,,
Crassula setulosa,,,,,,
Crassula sieberiana,Austalian Pigmyweed,,,,,
Crassula thunbergiana,,,,,,
Crassula tillaea,Mossy Stonecrop,,,,,
Crassula vaillantii,,,,,,
Crataegus coccinea,Pear fruited Cockspurthorn,,,,,
Crataegus coccinioides,Large flowered Cockspurthorn,,,,,
Crataegus crus galli,Cockspurthorn ,,,,,
Crataegus douglasii,Black Hawthorn,,,,,
Crataegus elliptica,,,,,,
Crataegus heterophylla,Various leaved Hawthorn,,,,,
Crataegus intricata,Langes Thorn,,,,,
Crataegus laevigata,Midland Hawthorn,,,,,
Crataegus mollis,,,,,,
Crataegus monogyna,Hawthorn ,,,,,
Crataegus monogyna x heterophylla,,,,,,
Crataegus monogyna x laevigata  C x media,,,,,,
Crataegus nigra,Hungarian Thorn,,,,,
Crataegus orientalis,Oriental Hawthorn,,,,,
Crataegus persimilis,Broad leaved Cockspurthorn,,,,,
Crataegus punctata,Dotted Hawthorn,,,,,
Crataegus sanguinea,,,,,,
Crataegus submollis,Hairy Cockspurthorn,,,,,
Crataegus succulenta,Round fruited Cockspurthorn,,,,,
Crataegus tanacetifolia,Tansy leaved Thorn,,,,,
Crataegus viridis,Southern Thorn,,,,,
Crataegus x lavallei,Hybrid Cockspurthorn,,,,,
Craterellus cinereus,Ashen Chanterelle,,,,,
Craterellus cornucopioides,Horn Of Plenty,,,,,
Craterellus lutescens,Golden Chanterelle,,,,,
Craterellus melanoxeros,Blackening Chanterelle,,,,,
Craterellus sinuosus,Sinuous Chanterelle,,,,,
Cratoneuron curvicaule,Bent stem Hookmoss,,,,,
Cratoneuron filicinum,Fern leaved Hookmoss,,,,,
Crepidotus applanatus,Flat Oysterling,,,,,
Crepidotus autochthonus,Grounded Oysterling,,,,,
Crepidotus calolepsis,Scaly Oysterling,,,,,
Crepidotus caspari,Pale Oysterling,,,,,
Crepidotus cesatii,Roundspored Oysterling,,,,,
Crepidotus cinnabarinus,Cinnabar Oysterling,,,,,
Crepidotus cristatus,Crested Oysterling,,,,,
Crepidotus crocophyllus,Saffron Oysterling,,,,,
Crepidotus epibryus,Grass Oysterling,,,,,
Crepidotus luteolus,Yellowing Oysterling,,,,,
Crepidotus mollis,Peeling Oysterling,,,,,
Crepidotus variabilis,Variable Oysterling,,,,,
Crepis alpina,,,,,,
Crepis aurea,Golden Hawks beard,,,,,
Crepis biennis,Rough Hawks beard,,,,,
Crepis capillaris,Smooth Hawks beard,,,,,
Crepis foetida,Stinking Hawks beard,,,,,
Crepis foetida subsp commutata,,,,,,
Crepis foetida subsp foetida,,,,,,
Crepis foetida subsp rhoeadifolia,,,,,,
Crepis mollis,Northern Hawks beard,,,,,
Crepis nicaeensis,French Hawks beard,,,,,
Crepis paludosa,Marsh Hawks beard,,,,,
Crepis praemorsa,Leafless Hawks beard,,,,,
Crepis pulchra,Small flowered Hawks beard,,,,,
Crepis rubra,Pink Hawks beard,,,,,
Crepis sancta,,,,,,
Crepis setosa,Bristly Hawks beard,,,,,
Crepis suberostris,,,,,,
Crepis tectorum,Narrow leaved Hawks beard,,,,,
Crepis vesicaria,Beaked Hawks beard,,,,,
Crepis vesicaria subsp taraxacifolia,,,,,,
Crepis zacintha,,,,,,
Crinipellis scabella,Hairy Parachute,,,,,
Crinum bulbispermum x moorei  C x powellii,Powells Cape lily,,,,,
Cristinia eichleri,Dentists Bane,,,,,
